"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","TURMA","SERIE","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","238","2. Avaliação discente sobre a infraestrutura","0","-","-","2","11","1847","2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso","8221","Não sei informar","14.3","1","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8222","Bom","57.1","4","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8223","Regular","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8224","Ruim","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8225","Péssimo","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8226","Não se aplica","14.3","1","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","1","1850","3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas","8227","Não sei informar","28.6","2","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8228","Bom","42.9","3","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8229","Regular","14.3","1","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8230","Ruim","14.3","1","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8231","Péssimo","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8232","Não se aplica","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","2","1851","3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC)","8233","Não sei informar","28.6","2","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8234","Bom","57.1","4","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8235","Regular","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8236","Ruim","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8237","Péssimo","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8238","Não se aplica","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","3","1852","3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão","8239","Não sei informar","42.9","3","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8240","Bom","28.6","2","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8241","Regular","14.3","1","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8242","Ruim","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8243","Péssimo","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8244","Não se aplica","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","4","1853","3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor","8245","Não sei informar","57.1","4","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8246","Bom","42.9","3","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8247","Regular","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8248","Ruim","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8249","Péssimo","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8250","Não se aplica","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","5","1854","3.5 - Oportunidade para participar de Programa de Bolsa Permanência","8251","Não sei informar","57.1","4","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","6","1855","3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET)","8252","Bom","42.9","3","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","6","1855","3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET)","8253","Regular","0.0","0","7"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","68","Avaliação discente geral","239","3. Avaliação discente sobre a oportunidade para a participação em projetos e programas","0","-","-","2","6","1855","3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET)","8254","Ruim","0.0","0","7"
